sku_id,category,week_start,demand_units,ratio_to_trend,anomaly_type,anomaly_score
SKU0120,Beauty & Personal Care,2024-10-08,576,1.5963048498845267,DEMAND SPIKE,-0.014676220427191522
SKU0041,Fashion & Apparel,2024-10-08,731,1.7106084243369735,DEMAND SPIKE,-0.014467973639817222
SKU0115,Beauty & Personal Care,2024-05-28,239,1.351555136663525,DEMAND SPIKE,-0.014086574107181171
SKU0038,Electronics & Appliances,2024-05-28,124,1.3357271095152603,DEMAND SPIKE,-0.013973466327403483
SKU0114,Beauty & Personal Care,2024-10-08,402,1.6330399458361544,DEMAND SPIKE,-0.01391021380079338
SKU0098,Home & Kitchen,2024-12-24,480,1.6734456711214412,DEMAND SPIKE,-0.013810075755365192
SKU0101,Home & Kitchen,2024-01-16,364,1.71900826446281,DEMAND SPIKE,-0.013777419526328716
SKU0063,Fashion & Apparel,2024-10-29,410,0.6431372549019608,DEMAND DROP,-0.01366953792945913
SKU0015,Mobiles & Accessories,2024-10-08,618,1.5738539898132426,DEMAND SPIKE,-0.013598946300144243
SKU0097,Home & Kitchen,2024-12-24,82,1.50920245398773,DEMAND SPIKE,-0.013592221453710529
SKU0044,Fashion & Apparel,2025-12-23,205,1.3835770528683915,DEMAND SPIKE,-0.013567305796213236
SKU0098,Home & Kitchen,2025-10-07,546,1.385786802030457,DEMAND SPIKE,-0.013432935694744574
SKU0144,Grocery & Essentials,2025-10-07,848,1.3710590137429264,DEMAND SPIKE,-0.013400664187544375
SKU0005,Mobiles & Accessories,2025-12-23,219,1.5550295857988166,DEMAND SPIKE,-0.013163888078675634
SKU0073,Fashion & Apparel,2025-10-07,634,1.3817653468942972,DEMAND SPIKE,-0.013068204744727141
SKU0084,Home & Kitchen,2024-02-13,71,0.5756756756756757,DEMAND DROP,-0.013023471977027579
SKU0088,Home & Kitchen,2024-01-09,136,1.6929460580912865,DEMAND SPIKE,-0.01294659924169328
SKU0085,Home & Kitchen,2024-12-24,254,1.6126984126984127,DEMAND SPIKE,-0.012829395246136355
SKU0070,Fashion & Apparel,2025-10-14,178,0.6003372681281619,DEMAND DROP,-0.012807022180661098
SKU0100,Home & Kitchen,2024-10-29,122,0.6115288220551378,DEMAND DROP,-0.01277443275759682
SKU0109,Beauty & Personal Care,2025-10-07,670,1.3668820129207753,DEMAND SPIKE,-0.012590069257616188
SKU0078,Home & Kitchen,2025-01-14,92,1.5333333333333334,DEMAND SPIKE,-0.012489295115615473
SKU0086,Home & Kitchen,2025-12-23,315,1.721311475409836,DEMAND SPIKE,-0.012405198196802192
SKU0039,Electronics & Appliances,2025-10-14,67,0.5388739946380697,DEMAND DROP,-0.012350631634427178
SKU0022,Electronics & Appliances,2024-01-16,79,1.8588235294117648,DEMAND SPIKE,-0.012203373942195395
SKU0051,Fashion & Apparel,2025-10-14,487,0.6471760797342193,DEMAND DROP,-0.012114520662993344
SKU0042,Fashion & Apparel,2024-10-08,327,1.6683673469387754,DEMAND SPIKE,-0.011935672987295809
SKU0027,Electronics & Appliances,2024-12-24,81,1.7867647058823528,DEMAND SPIKE,-0.011922809297413739
SKU0120,Beauty & Personal Care,2024-01-16,422,1.7016129032258065,DEMAND SPIKE,-0.011776073029288958
SKU0140,Grocery & Essentials,2025-10-07,1268,1.3735331287235963,DEMAND SPIKE,-0.011669439888684296
SKU0143,Grocery & Essentials,2024-05-28,896,1.234726688102894,DEMAND SPIKE,-0.011558865733087176
SKU0039,Electronics & Appliances,2025-11-04,63,0.504,DEMAND DROP,-0.011533891844099031
SKU0105,Home & Kitchen,2024-12-24,348,1.6249027237354086,DEMAND SPIKE,-0.011477388156519441
SKU0103,Home & Kitchen,2025-01-14,157,1.6672566371681414,DEMAND SPIKE,-0.011443191389314045
SKU0016,Mobiles & Accessories,2024-10-22,61,0.5487256371814093,DEMAND DROP,-0.011418811148964814
SKU0028,Electronics & Appliances,2024-01-16,253,1.66996699669967,DEMAND SPIKE,-0.011273782349326078
SKU0125,Beauty & Personal Care,2024-12-24,368,1.702390131071704,DEMAND SPIKE,-0.011222244307607987
SKU0111,Beauty & Personal Care,2025-01-14,420,1.530054644808743,DEMAND SPIKE,-0.011206620800428224
SKU0006,Mobiles & Accessories,2025-10-07,307,1.3797752808988764,DEMAND SPIKE,-0.01118312907986485
SKU0141,Grocery & Essentials,2024-10-08,1597,1.6155791603439555,DEMAND SPIKE,-0.011101845208339456
SKU0002,Mobiles & Accessories,2025-12-23,305,1.4570063694267514,DEMAND SPIKE,-0.01095891821519368
SKU0090,Home & Kitchen,2025-10-07,189,1.3695652173913044,DEMAND SPIKE,-0.01093155525381695
SKU0145,Grocery & Essentials,2024-12-24,564,1.5270758122743684,DEMAND SPIKE,-0.010917969931320659
SKU0018,Mobiles & Accessories,2024-01-09,194,1.4623115577889447,DEMAND SPIKE,-0.010904843973970069
SKU0117,Beauty & Personal Care,2025-01-14,337,1.5237377543330821,DEMAND SPIKE,-0.010786986743309579
SKU0074,Fashion & Apparel,2024-10-08,223,1.6936708860759495,DEMAND SPIKE,-0.010770913516037983
SKU0147,Grocery & Essentials,2024-05-28,627,1.20384,DEMAND SPIKE,-0.010740807675029052
SKU0111,Beauty & Personal Care,2025-10-07,416,1.3654266958424506,DEMAND SPIKE,-0.010655373920288924
SKU0148,Grocery & Essentials,2024-10-08,1441,1.5835164835164834,DEMAND SPIKE,-0.010463449826843663
SKU0037,Electronics & Appliances,2024-12-24,255,1.526946107784431,DEMAND SPIKE,-0.010077448629841501
SKU0054,Fashion & Apparel,2024-10-29,395,0.6308224647324994,DEMAND DROP,-0.009860872523405617
SKU0064,Fashion & Apparel,2025-10-07,300,1.4827018121911038,DEMAND SPIKE,-0.009611890688090208
SKU0120,Beauty & Personal Care,2024-12-24,485,1.6977829638273045,DEMAND SPIKE,-0.009500857351521952
SKU0137,Grocery & Essentials,2025-10-07,1404,1.3857542358940615,DEMAND SPIKE,-0.009357398441651288
SKU0025,Electronics & Appliances,2025-10-07,276,1.4400000000000002,DEMAND SPIKE,-0.009260882657876723
SKU0059,Fashion & Apparel,2025-12-23,497,1.4639175257731958,DEMAND SPIKE,-0.009253790943610007
SKU0094,Home & Kitchen,2024-01-09,171,1.5222551928783383,DEMAND SPIKE,-0.009140622733739945
SKU0134,Grocery & Essentials,2025-12-23,823,1.4665874665874667,DEMAND SPIKE,-0.009123503699226765
SKU0149,Grocery & Essentials,2025-10-07,931,1.4275491949910555,DEMAND SPIKE,-0.008990101283571916
SKU0070,Fashion & Apparel,2024-05-28,262,1.3067331670822944,DEMAND SPIKE,-0.00897507518772267
SKU0096,Home & Kitchen,2024-10-08,516,1.6389624139756487,DEMAND SPIKE,-0.008809655057360644
SKU0137,Grocery & Essentials,2024-10-08,1466,1.581445523193096,DEMAND SPIKE,-0.008773864373035067
SKU0105,Home & Kitchen,2024-10-08,481,1.6966490299823633,DEMAND SPIKE,-0.00875830275908529
SKU0113,Beauty & Personal Care,2024-01-09,165,1.5714285714285714,DEMAND SPIKE,-0.008721062186433648
SKU0116,Beauty & Personal Care,2024-10-08,405,1.6135458167330676,DEMAND SPIKE,-0.008616471304621176
SKU0004,Mobiles & Accessories,2024-01-16,104,1.5350553505535056,DEMAND SPIKE,-0.008584931009639751
SKU0030,Electronics & Appliances,2024-12-10,82,1.3898305084745763,DEMAND SPIKE,-0.008226635751911737
SKU0086,Home & Kitchen,2025-05-27,190,1.2364425162689805,DEMAND SPIKE,-0.0080478622051815
SKU0066,Fashion & Apparel,2024-10-29,438,0.6338639652677279,DEMAND DROP,-0.007649693270907809
SKU0071,Fashion & Apparel,2024-10-08,846,1.6774619960343689,DEMAND SPIKE,-0.007623626695176355
SKU0112,Beauty & Personal Care,2024-05-28,187,1.3309608540925266,DEMAND SPIKE,-0.007451115201530856
SKU0051,Fashion & Apparel,2024-12-24,834,1.5420647149460707,DEMAND SPIKE,-0.007430811883695765
SKU0135,Grocery & Essentials,2024-10-08,1301,1.6555673382820784,DEMAND SPIKE,-0.00737149961397543
SKU0057,Fashion & Apparel,2025-12-23,260,1.4634146341463414,DEMAND SPIKE,-0.007260500042855611
SKU0008,Mobiles & Accessories,2025-10-07,489,1.3502070869765301,DEMAND SPIKE,-0.007099463240354931
SKU0095,Home & Kitchen,2025-05-27,149,1.3839009287925697,DEMAND SPIKE,-0.007020768127244614
SKU0064,Fashion & Apparel,2025-12-23,252,1.645266594124048,DEMAND SPIKE,-0.007009791535550147
SKU0038,Electronics & Appliances,2024-10-22,83,0.600723763570567,DEMAND DROP,-0.0068496566437373785
SKU0048,Fashion & Apparel,2025-10-07,631,1.3340380549682875,DEMAND SPIKE,-0.0067777473019018375
SKU0149,Grocery & Essentials,2025-12-23,736,1.4729819879919945,DEMAND SPIKE,-0.006740308555344687
SKU0003,Mobiles & Accessories,2025-10-07,618,1.4082795290543106,DEMAND SPIKE,-0.006465218966814068
SKU0047,Fashion & Apparel,2025-01-14,424,1.5418181818181818,DEMAND SPIKE,-0.00641611673011333
SKU0138,Grocery & Essentials,2024-05-28,645,1.2340561224489797,DEMAND SPIKE,-0.006358742852487498
SKU0045,Fashion & Apparel,2025-10-07,823,1.3801006148686417,DEMAND SPIKE,-0.006326766390492011
SKU0110,Beauty & Personal Care,2025-10-07,307,1.3922902494331066,DEMAND SPIKE,-0.006312261759935045
SKU0104,Home & Kitchen,2024-10-22,178,0.5959821428571428,DEMAND DROP,-0.006288634572626517
SKU0103,Home & Kitchen,2024-01-09,69,1.4475524475524477,DEMAND SPIKE,-0.0062743688383615215
SKU0144,Grocery & Essentials,2024-05-28,539,1.3125,DEMAND SPIKE,-0.006234735440475592
SKU0136,Grocery & Essentials,2024-10-08,859,1.6848643347499184,DEMAND SPIKE,-0.006184191976134956
SKU0089,Home & Kitchen,2025-10-07,487,1.4281524926686218,DEMAND SPIKE,-0.00608663153047595
SKU0139,Grocery & Essentials,2024-05-28,777,1.1950781850807486,DEMAND SPIKE,-0.005939920664040255
SKU0089,Home & Kitchen,2024-10-08,569,1.7129954841946813,DEMAND SPIKE,-0.005899662168498021
SKU0121,Beauty & Personal Care,2024-12-24,483,1.7168246445497632,DEMAND SPIKE,-0.005887226306455218
SKU0011,Mobiles & Accessories,2025-05-27,145,1.3063063063063063,DEMAND SPIKE,-0.005834321096438
SKU0147,Grocery & Essentials,2024-01-09,544,1.4849863512283896,DEMAND SPIKE,-0.0055955269000637076
SKU0068,Fashion & Apparel,2024-10-08,1024,1.6547266361432802,DEMAND SPIKE,-0.005567331550688226
SKU0132,Grocery & Essentials,2025-10-07,382,1.4209547427154372,DEMAND SPIKE,-0.005535226260203974
SKU0029,Electronics & Appliances,2024-01-09,139,1.7375,DEMAND SPIKE,-0.005509413680171771
SKU0104,Home & Kitchen,2025-10-07,415,1.3265849760255728,DEMAND SPIKE,-0.0054954441017485145
SKU0012,Mobiles & Accessories,2024-01-09,120,1.487603305785124,DEMAND SPIKE,-0.005487279580064008
SKU0133,Grocery & Essentials,2024-10-15,215,0.6231884057971014,DEMAND DROP,-0.0054703025968212415
SKU0005,Mobiles & Accessories,2024-01-09,116,1.4683544303797469,DEMAND SPIKE,-0.005332986712010768
SKU0081,Home & Kitchen,2024-01-09,269,1.4083769633507854,DEMAND SPIKE,-0.005324344662976488
SKU0016,Mobiles & Accessories,2024-01-16,114,1.5944055944055944,DEMAND SPIKE,-0.0053061810900406625
SKU0093,Home & Kitchen,2024-10-08,198,1.4943396226415093,DEMAND SPIKE,-0.005126151346454888
SKU0141,Grocery & Essentials,2024-05-28,870,1.2311320754716981,DEMAND SPIKE,-0.005093259762218194
SKU0119,Beauty & Personal Care,2025-01-14,371,1.3313397129186602,DEMAND SPIKE,-0.00505561756705275
SKU0080,Home & Kitchen,2024-10-08,479,1.5808580858085808,DEMAND SPIKE,-0.004942258112600073
SKU0014,Mobiles & Accessories,2024-10-08,290,1.5591397849462365,DEMAND SPIKE,-0.004934676667289972
SKU0116,Beauty & Personal Care,2025-10-07,374,1.3674588665447898,DEMAND SPIKE,-0.004926891254089516
SKU0075,Fashion & Apparel,2025-10-07,767,1.4372267332916928,DEMAND SPIKE,-0.004838541148629472
SKU0077,Home & Kitchen,2024-10-08,634,1.5673671199011125,DEMAND SPIKE,-0.004823651155963282
SKU0037,Electronics & Appliances,2024-01-09,146,1.6282527881040891,DEMAND SPIKE,-0.004772066123463259
SKU0023,Electronics & Appliances,2024-01-09,105,1.5517241379310345,DEMAND SPIKE,-0.004722961824520033
SKU0034,Electronics & Appliances,2024-11-05,24,0.5294117647058824,DEMAND DROP,-0.004683495366104462
SKU0048,Fashion & Apparel,2024-01-09,332,1.4887892376681615,DEMAND SPIKE,-0.004648783212945595
SKU0036,Electronics & Appliances,2024-10-08,183,1.6147058823529412,DEMAND SPIKE,-0.004635007356173948
SKU0039,Electronics & Appliances,2025-12-23,145,1.4974182444061963,DEMAND SPIKE,-0.004587701058355487
SKU0114,Beauty & Personal Care,2025-10-28,154,0.5829652996845426,DEMAND DROP,-0.004504102078717986
SKU0057,Fashion & Apparel,2024-01-16,251,1.6733333333333333,DEMAND SPIKE,-0.004433413777163442
SKU0056,Fashion & Apparel,2025-12-23,337,1.5529953917050692,DEMAND SPIKE,-0.00428660528424285
SKU0053,Fashion & Apparel,2024-05-28,404,1.1749878817256423,DEMAND SPIKE,-0.0042632052537868725
SKU0062,Fashion & Apparel,2024-10-15,312,0.6335025380710659,DEMAND DROP,-0.004216770712953011
SKU0042,Fashion & Apparel,2024-12-24,243,1.596933187294633,DEMAND SPIKE,-0.004099655225579091
SKU0065,Fashion & Apparel,2025-10-21,68,0.53125,DEMAND DROP,-0.0040909884049809
SKU0145,Grocery & Essentials,2025-10-07,718,1.3706649697741011,DEMAND SPIKE,-0.00401309601428157
SKU0099,Home & Kitchen,2024-05-28,182,1.269767441860465,DEMAND SPIKE,-0.0039336271358421104
SKU0143,Grocery & Essentials,2024-10-08,1708,1.6287349014621741,DEMAND SPIKE,-0.0039153381091582284
SKU0087,Home & Kitchen,2025-10-07,551,1.4086067319982956,DEMAND SPIKE,-0.003751184777469385
SKU0061,Fashion & Apparel,2025-10-28,237,0.6253298153034301,DEMAND DROP,-0.0035916477133728364
SKU0019,Mobiles & Accessories,2025-10-28,65,0.6122448979591837,DEMAND DROP,-0.0034618914175682525
SKU0100,Home & Kitchen,2025-06-03,213,1.3846153846153846,DEMAND SPIKE,-0.0033622217930721066
SKU0125,Beauty & Personal Care,2024-10-22,165,0.593881223755249,DEMAND DROP,-0.0033324149994262697
SKU0081,Home & Kitchen,2024-10-08,592,1.6436834798704303,DEMAND SPIKE,-0.0032809206315215222
SKU0017,Mobiles & Accessories,2025-12-23,371,1.4625492772667543,DEMAND SPIKE,-0.0032624392643669786
SKU0109,Beauty & Personal Care,2024-12-24,588,1.5856179775280899,DEMAND SPIKE,-0.0032617239316716784
SKU0138,Grocery & Essentials,2025-01-14,1074,1.5080739527264218,DEMAND SPIKE,-0.0032283754936046627
SKU0013,Mobiles & Accessories,2024-10-08,241,1.681395348837209,DEMAND SPIKE,-0.0032157257388835125
SKU0111,Beauty & Personal Care,2024-10-08,517,1.7329608938547487,DEMAND SPIKE,-0.003176299779354075
SKU0020,Mobiles & Accessories,2025-01-14,537,1.5595353339787028,DEMAND SPIKE,-0.0031287619652401455
SKU0076,Home & Kitchen,2024-12-24,443,1.6622889305816135,DEMAND SPIKE,-0.0031206671834710376
SKU0090,Home & Kitchen,2025-01-14,170,1.5088757396449703,DEMAND SPIKE,-0.0029742699294511565
SKU0112,Beauty & Personal Care,2024-12-24,261,1.5738693467336682,DEMAND SPIKE,-0.0028370014523909637
SKU0122,Beauty & Personal Care,2025-10-28,206,0.5789227166276347,DEMAND DROP,-0.0027963386874960694
SKU0134,Grocery & Essentials,2024-05-28,580,1.2062391681109186,DEMAND SPIKE,-0.0026067042700914644
SKU0145,Grocery & Essentials,2025-12-23,588,1.4151624548736461,DEMAND SPIKE,-0.002592824176255837
SKU0040,Electronics & Appliances,2025-10-07,360,1.4448160535117058,DEMAND SPIKE,-0.0025904041945808975
SKU0028,Electronics & Appliances,2025-12-23,271,1.4275680421422299,DEMAND SPIKE,-0.0025895816296983565
SKU0015,Mobiles & Accessories,2025-10-07,570,1.4114733801073052,DEMAND SPIKE,-0.0025620895577717073
SKU0091,Home & Kitchen,2025-12-23,80,1.4414414414414414,DEMAND SPIKE,-0.0025509287204543707
SKU0024,Electronics & Appliances,2025-12-23,97,1.5396825396825398,DEMAND SPIKE,-0.0025265165467165396
SKU0055,Fashion & Apparel,2024-12-24,241,1.6084538375973303,DEMAND SPIKE,-0.002490007411655837
SKU0050,Fashion & Apparel,2024-10-08,1037,1.6811672520940286,DEMAND SPIKE,-0.0024882075027902184
SKU0084,Home & Kitchen,2024-10-08,268,1.5703125,DEMAND SPIKE,-0.0024439644735057
SKU0083,Home & Kitchen,2025-12-23,417,1.3969849246231156,DEMAND SPIKE,-0.0023476472948539273
SKU0142,Grocery & Essentials,2024-10-08,1236,1.5948387096774193,DEMAND SPIKE,-0.0023182028636391516
SKU0113,Beauty & Personal Care,2024-10-08,379,1.6127659574468085,DEMAND SPIKE,-0.002272721750429363
SKU0106,Beauty & Personal Care,2025-10-07,478,1.4275759084121453,DEMAND SPIKE,-0.0022301393235101274
SKU0009,Mobiles & Accessories,2025-10-14,66,0.5945945945945946,DEMAND DROP,-0.002184350094662224
SKU0041,Fashion & Apparel,2024-12-24,536,1.6366412213740458,DEMAND SPIKE,-0.0021525527262807875
SKU0017,Mobiles & Accessories,2025-01-14,458,1.6574185765983114,DEMAND SPIKE,-0.002132232356368946
SKU0064,Fashion & Apparel,2025-10-21,125,0.6291946308724833,DEMAND DROP,-0.0021283204601496575
SKU0092,Home & Kitchen,2024-11-05,142,0.5843621399176955,DEMAND DROP,-0.0021216370852037425
SKU0086,Home & Kitchen,2024-12-24,256,1.5705521472392638,DEMAND SPIKE,-0.002105539703457948
SKU0004,Mobiles & Accessories,2025-10-07,155,1.3537117903930131,DEMAND SPIKE,-0.002088265008455714
SKU0146,Grocery & Essentials,2024-12-24,850,1.6267942583732058,DEMAND SPIKE,-0.0020560352334713095
SKU0039,Electronics & Appliances,2025-10-07,168,1.3211009174311925,DEMAND SPIKE,-0.002027155920973911
SKU0040,Electronics & Appliances,2025-12-23,271,1.438938053097345,DEMAND SPIKE,-0.001978647724897975
SKU0023,Electronics & Appliances,2025-01-14,186,1.4840425531914894,DEMAND SPIKE,-0.0019333540267947313
SKU0054,Fashion & Apparel,2024-10-08,1025,1.6510067114093958,DEMAND SPIKE,-0.0018870482277033584
SKU0140,Grocery & Essentials,2024-05-28,735,1.2443566591422122,DEMAND SPIKE,-0.001863313986851467
SKU0060,Fashion & Apparel,2024-12-24,568,1.569060773480663,DEMAND SPIKE,-0.001802681940513584
SKU0136,Grocery & Essentials,2024-05-28,427,1.240677966101695,DEMAND SPIKE,-0.00179624534319478
SKU0014,Mobiles & Accessories,2024-01-09,133,1.3854166666666667,DEMAND SPIKE,-0.0017958638668721383
SKU0002,Mobiles & Accessories,2024-10-08,395,1.5399610136452242,DEMAND SPIKE,-0.0017811916821328655
SKU0053,Fashion & Apparel,2024-10-29,312,0.6248331108144193,DEMAND DROP,-0.0017776583092651288
SKU0085,Home & Kitchen,2025-10-28,121,0.5707547169811321,DEMAND DROP,-0.0017603212918225752
SKU0130,Beauty & Personal Care,2025-10-07,464,1.3823237338629593,DEMAND SPIKE,-0.0017534097192639653
SKU0083,Home & Kitchen,2025-10-07,545,1.4070567986230638,DEMAND SPIKE,-0.001728573015882251
SKU0043,Fashion & Apparel,2024-10-22,440,0.6386066763425254,DEMAND DROP,-0.0017202604840803604
SKU0148,Grocery & Essentials,2024-11-05,591,0.6514789638067242,DEMAND DROP,-0.001708091471370965
SKU0035,Electronics & Appliances,2024-07-16,41,1.4385964912280702,DEMAND SPIKE,-0.0016778817708592575
SKU0007,Mobiles & Accessories,2025-12-23,492,1.539906103286385,DEMAND SPIKE,-0.0016771850477313999
SKU0089,Home & Kitchen,2024-12-24,452,1.6720098643649817,DEMAND SPIKE,-0.0016323245458266245
SKU0131,Grocery & Essentials,2025-10-07,834,1.3713346122225267,DEMAND SPIKE,-0.0016282212510524419
SKU0122,Beauty & Personal Care,2024-10-08,563,1.6263842079922965,DEMAND SPIKE,-0.001608517519632091
SKU0088,Home & Kitchen,2025-10-07,247,1.4849699398797593,DEMAND SPIKE,-0.0015926580039998806
SKU0135,Grocery & Essentials,2024-12-24,974,1.630580357142857,DEMAND SPIKE,-0.0015787223670272743
SKU0032,Electronics & Appliances,2025-10-21,30,0.5844155844155844,DEMAND DROP,-0.0015707688148316468
SKU0073,Fashion & Apparel,2024-01-09,339,1.5694444444444444,DEMAND SPIKE,-0.0015387367387966755
SKU0077,Home & Kitchen,2025-10-07,631,1.4335478985232866,DEMAND SPIKE,-0.0015191357956508833
SKU0111,Beauty & Personal Care,2025-12-23,375,1.4715500327011117,DEMAND SPIKE,-0.0015104526633771265
SKU0006,Mobiles & Accessories,2025-01-14,304,1.6521739130434783,DEMAND SPIKE,-0.0014818419408081374
SKU0033,Electronics & Appliances,2025-12-23,92,1.5040871934604905,DEMAND SPIKE,-0.0014453817719281004
SKU0133,Grocery & Essentials,2025-06-03,320,1.2229299363057324,DEMAND SPIKE,-0.0014103676540500043
SKU0067,Fashion & Apparel,2025-12-23,274,1.4221453287197232,DEMAND SPIKE,-0.0013977610869727597
SKU0018,Mobiles & Accessories,2025-10-07,390,1.3456009200690053,DEMAND SPIKE,-0.0013483434942525019
SKU0003,Mobiles & Accessories,2025-12-23,509,1.5059171597633136,DEMAND SPIKE,-0.0013322546844789507
SKU0050,Fashion & Apparel,2024-05-28,518,1.2422062350119905,DEMAND SPIKE,-0.001321951366189844
SKU0123,Beauty & Personal Care,2024-10-08,267,1.5908639523336643,DEMAND SPIKE,-0.0012952635647819344
SKU0071,Fashion & Apparel,2025-12-23,608,1.4847374847374848,DEMAND SPIKE,-0.0012936880514938798
SKU0067,Fashion & Apparel,2025-11-04,164,0.6482213438735178,DEMAND DROP,-0.0012860406627364096
SKU0074,Fashion & Apparel,2024-12-24,180,1.7252396166134185,DEMAND SPIKE,-0.0012492929271273878
SKU0127,Beauty & Personal Care,2025-01-14,403,1.5610071013557132,DEMAND SPIKE,-0.0012324024929259991
SKU0063,Fashion & Apparel,2024-10-08,1043,1.6459758022093636,DEMAND SPIKE,-0.0012173666785092463
SKU0077,Home & Kitchen,2024-10-29,252,0.6146341463414634,DEMAND DROP,-0.0011553909178781963
SKU0029,Electronics & Appliances,2025-12-23,199,1.5133079847908746,DEMAND SPIKE,-0.0011346386586414958
SKU0057,Fashion & Apparel,2024-05-28,194,1.3093363329583803,DEMAND SPIKE,-0.0011304849619070412
SKU0058,Fashion & Apparel,2025-10-07,664,1.359726962457338,DEMAND SPIKE,-0.0011296131701706846
SKU0080,Home & Kitchen,2025-01-14,424,1.5334538878842676,DEMAND SPIKE,-0.0010540938295275915
SKU0132,Grocery & Essentials,2025-01-14,367,1.514442916093535,DEMAND SPIKE,-0.0009945080080868696
SKU0044,Fashion & Apparel,2024-05-28,155,1.3304721030042919,DEMAND SPIKE,-0.0009768177166286085
SKU0056,Fashion & Apparel,2024-10-15,162,0.6390532544378699,DEMAND DROP,-0.0009722491643715525
SKU0088,Home & Kitchen,2024-01-16,188,1.7529137529137528,DEMAND SPIKE,-0.0009721349082177921
SKU0117,Beauty & Personal Care,2025-12-23,311,1.5746835443037974,DEMAND SPIKE,-0.000971165718037792
SKU0031,Electronics & Appliances,2025-12-23,204,1.520496894409938,DEMAND SPIKE,-0.0009377082900605682
SKU0001,Mobiles & Accessories,2024-01-09,329,1.604878048780488,DEMAND SPIKE,-0.00089576296674021
SKU0047,Fashion & Apparel,2024-12-24,391,1.6382681564245811,DEMAND SPIKE,-0.0008950484441443418
SKU0086,Home & Kitchen,2024-01-16,258,1.7979094076655053,DEMAND SPIKE,-0.0008911006253785603
SKU0079,Home & Kitchen,2025-12-23,109,1.5,DEMAND SPIKE,-0.0008769617807031782
SKU0051,Fashion & Apparel,2025-10-07,1045,1.381665932128691,DEMAND SPIKE,-0.0008739943544830986
SKU0101,Home & Kitchen,2024-05-28,285,1.290566037735849,DEMAND SPIKE,-0.0008382802932599409
SKU0124,Beauty & Personal Care,2024-05-28,505,1.2257281553398058,DEMAND SPIKE,-0.0007544182722967196
SKU0059,Fashion & Apparel,2025-10-21,285,0.6443104747550867,DEMAND DROP,-0.0007479597952071426
SKU0120,Beauty & Personal Care,2025-10-07,533,1.4050966608084359,DEMAND SPIKE,-0.0007390430086756661
SKU0036,Electronics & Appliances,2025-11-04,76,0.5984251968503937,DEMAND DROP,-0.0007248212614945349
SKU0076,Home & Kitchen,2024-10-22,207,0.6519685039370079,DEMAND DROP,-0.0006818719894267078
SKU0082,Home & Kitchen,2024-05-28,125,1.3686131386861315,DEMAND SPIKE,-0.0006794861513367279
SKU0068,Fashion & Apparel,2024-05-28,527,1.2414605418138986,DEMAND SPIKE,-0.000663311061596561
SKU0110,Beauty & Personal Care,2024-10-08,365,1.6781609195402298,DEMAND SPIKE,-0.0006626311464762447
SKU0144,Grocery & Essentials,2024-10-15,393,0.6610597140454163,DEMAND DROP,-0.0006597480865987437
SKU0011,Mobiles & Accessories,2024-10-08,245,1.5522703273495246,DEMAND SPIKE,-0.0006512430145990677
SKU0142,Grocery & Essentials,2024-12-24,985,1.5908479138627187,DEMAND SPIKE,-0.0005967899020715706
SKU0049,Fashion & Apparel,2025-10-21,424,0.6529774127310061,DEMAND DROP,-0.000595673532817087
SKU0107,Beauty & Personal Care,2024-12-24,640,1.5770020533880904,DEMAND SPIKE,-0.0005674503242807383
SKU0118,Beauty & Personal Care,2025-12-23,588,1.526611856339247,DEMAND SPIKE,-0.0005409255685416836
SKU0097,Home & Kitchen,2025-01-14,97,1.4923076923076923,DEMAND SPIKE,-0.0005079796937815795
SKU0039,Electronics & Appliances,2025-12-30,46,0.5082872928176796,DEMAND DROP,-0.0005078096338573257
SKU0016,Mobiles & Accessories,2025-12-23,144,1.5680580762250456,DEMAND SPIKE,-0.000507658735023897
SKU0129,Beauty & Personal Care,2025-01-14,751,1.5316111488783142,DEMAND SPIKE,-0.0005023995329894726
SKU0094,Home & Kitchen,2024-10-22,142,0.6306439674315322,DEMAND DROP,-0.0004992964480484696
SKU0047,Fashion & Apparel,2024-10-08,487,1.618836565096953,DEMAND SPIKE,-0.0004920594531225841
SKU0073,Fashion & Apparel,2024-10-29,262,0.6067155538402161,DEMAND DROP,-0.0004758801509148203
SKU0075,Fashion & Apparel,2024-12-24,598,1.6154885186852768,DEMAND SPIKE,-0.00046804818092727185
SKU0012,Mobiles & Accessories,2025-10-07,218,1.329268292682927,DEMAND SPIKE,-0.0004672361298952987
SKU0126,Beauty & Personal Care,2024-05-28,358,1.240901213171577,DEMAND SPIKE,-0.00043632690905315297
SKU0008,Mobiles & Accessories,2025-01-14,488,1.5242061426340447,DEMAND SPIKE,-0.0004272792872406228
SKU0069,Fashion & Apparel,2024-01-09,280,1.5080789946140036,DEMAND SPIKE,-0.0004150091027025349
SKU0105,Home & Kitchen,2025-05-27,263,1.2829268292682927,DEMAND SPIKE,-0.00040456836152136244
SKU0102,Home & Kitchen,2024-10-08,480,1.592920353982301,DEMAND SPIKE,-0.0004043016335284477
SKU0128,Beauty & Personal Care,2025-01-14,774,1.534699272967614,DEMAND SPIKE,-0.00039675632315838705
SKU0055,Fashion & Apparel,2025-12-23,238,1.5955307262569833,DEMAND SPIKE,-0.0003813941866275261
SKU0072,Fashion & Apparel,2024-12-24,660,1.5462709878953536,DEMAND SPIKE,-0.0003585787659520223
